time,open,high,low,close,vol,id,timestamp,Bollinger Bands,Bollinger Bands2,Bollinger Bands3,Average Directional Index,Correlation Coefficient
1552171200,4001.9,4002,3999.6,4000.3,7.48996832,"400","2019-03-09 22:40:00",3996.9848646354994,4006.572579104912,3987.3971501660867,24.591270209153613,0.8974841732223096
1552171500,4000.2,4001,4000.2,4001,2.7733728799999997,"401","2019-03-09 22:45:00",3997.044864635499,4006.7169447489982,3987.3727845219996,23.34065605917594,0.9051602897031852
1552171800,4001,4001,3997.9,3997.9,1.53116257,"402","2019-03-09 22:50:00",3996.944864635499,4006.537832134159,3987.351897136839,21.776831806677535,0.9047111078850786
1552172100,3997.8,3999,3997.6,3999,8.975508220000002,"403","2019-03-09 22:55:00",3996.7098646354993,4005.8489275494467,3987.570801721552,20.402603656595605,0.8957383434362927
1552172400,3999.5,4001,3999.5,4000.9,8.048671349999994,"404","2019-03-09 23:00:00",3996.569864635499,4005.3552570192714,3987.7844722517266,19.303045766040587,0.8869038422020163
1552172700,4000.9,4001,4000.9,4001,2.9301659699999987,"405","2019-03-09 23:05:00",3996.599864635499,4005.4412871355457,3987.7584421354527,18.282027724810927,0.889238557804665
1552173000,4000.9,4001.1,4000.9,4001,6.746728989999994,"406","2019-03-09 23:10:00",3996.5798646354997,4005.3794742953655,3987.780254975634,17.362773452523328,0.8892159352371535
1552173300,4001.1,4001.1,4001,4001.1,17.435892790000008,"407","2019-03-09 23:15:00",3996.813572114,4005.8300145438925,3987.797129684108,16.50918019968484,0.8864303320442409
1552173600,4001,4002,4001,4002,13.282942559999999,"408","2019-03-09 23:20:00",3997.1285721140002,4006.4038690022016,3987.853275225799,16.00351500713867,0.8951424908406144
1552173900,4001.9,4004,4001.9,4003.95630946,27.39061041000001,"409","2019-03-09 23:25:00",3997.3913875870007,4007.116847309086,3987.6659278649154,16.13086501518606,0.9098381827706569
1552174200,4004,4004,4002,4002,7.96340423,"410","2019-03-09 23:30:00",3997.5563875870007,4007.4751090364143,3987.637666137587,16.249118594087207,0.9389901584406373
1552174500,4002.05666575,4004.6,4002.04559598,4004.6,4.474348729999999,"411","2019-03-09 23:35:00",3998.0613875870013,4008.328574608751,3987.7942005652517,16.54157790765072,0.9473463361811795
1552174800,4004.6,4010,4004.5298834,4010,6.132806069999997,"412","2019-03-09 23:40:00",3998.861387587001,4010.177846785124,3987.544928388878,18.131092780171883,0.9367907216203424
1552175100,4010,4010,4009.9,4010,0.82155316,"413","2019-03-09 23:45:00",3999.761387587001,4011.6028511011273,3987.919924072875,19.607070876084393,0.9195319954813279
1552175400,4010,4015.4,4010,4015.4,39.24451810000002,"414","2019-03-09 23:50:00",4001.171387587001,4013.403452260433,3988.939322913569,21.90337512879545,0.8707110883896592
1552175700,4015.3,4017.33129524,4015.3,4017.33129524,1.5669344699999994,"415","2019-03-09 23:55:00",4002.6493802350005,4015.187417295459,3990.111343174542,24.295521164593513,0.8710228571672428
1552176000,4017.2,4017.2,4003.7,4004.7,24.182225289999998,"416","2019-03-10 00:00:00",4003.3843802350007,4014.5145697009366,3992.2541907690647,22.877767889945304,0.8170195722760899
1552176300,4004.7,4015.4,4003.3,4015.4,17.07999297,"417","2019-03-10 00:05:00",4004.4193802350005,4015.9687329961657,3992.8700274738353,21.47154392274295,0.8060364147070361
1552176600,4015.30819548,4017.2,4012.5,4013.5,9.242917620000002,"418","2019-03-10 00:10:00",4005.154380235,4017.0456666843306,3993.2630937856698,20.546649065105473,0.8104930204061188
1552176900,4013.7,4015.6,4013.1,4013.1,13.964548919999999,"419","2019-03-10 00:15:00",4005.7093802350005,4017.9897363038053,3993.4290241661956,19.687818125870677,0.8362961955982579
1552177200,4013.2,4013.2,4013.1,4013.1,1.9708949100000004,"420","2019-03-10 00:20:00",4006.349380235001,4018.7687489135383,3993.9300115564633,18.890332253724075,0.8350368671853268
1552177500,4013.1,4013.2,4013,4013.1,30.879061519999993,"421","2019-03-10 00:25:00",4006.954380235001,4019.4510845219734,3994.4576759480283,18.120296025205217,0.8190003930331181
1552177800,4013,4013.1,4013,4013,27.38018527,"422","2019-03-10 00:30:00",4007.7093802350014,4019.742711503467,3995.6760489665357,17.405262384437705,0.7997704319334448
1552178100,4013.06029726,4013.06029726,4007,4007.4,2.32704892,"423","2019-03-10 00:35:00",4008.129380235001,4019.484728923044,3996.774031546958,17.200151774896497,0.7807584483968669
1552178400,4007.3,4007.4,4007.3,4007.4,0.37951361,"424","2019-03-10 00:40:00",4008.454380235001,4019.3252153094572,3997.5835451605444,17.009691923179656,0.7697626347570968
1552178700,4007.3,4007.4,4007,4007,17.52527574,"425","2019-03-10 00:45:00",4008.754380235001,4019.104478913373,3998.404281556629,16.906092197976147,0.7481322613075893
1552179000,4007,4007.2,4005.5,4005.7,21.674508950000007,"426","2019-03-10 00:50:00",4008.9893802350007,4018.825202915907,3999.1535575540943,17.175960339338644,0.7371333302231962
1552179300,4005.75462804,4005.8,4005.75462804,4005.8,0.08488335000000001,"427","2019-03-10 00:55:00",4009.224380235001,4018.503845357972,3999.94491511203,17.426552184889534,0.7954328130320848
1552179600,4005.8,4010.7,4005.7,4010.7,8.40464608,"428","2019-03-10 01:00:00",4009.6593802350008,4018.3397448443147,4000.9790156256868,16.315929446860032,0.7823098791435813
1552179900,4012,4012.6,4011.4,4012.05098,1.9901779199999998,"429","2019-03-10 01:05:00",4010.0641137620005,4018.390724085138,4001.737503438863,15.792169407283719,0.7552925378284194
1552180200,4010.1,4010.2,4010.1,4010.1,10.457153679999996,"430","2019-03-10 01:10:00",4010.4691137620007,4017.930387841171,4003.0078396828303,14.911495086509671,0.5798364752332372
1552180500,4010.2,4010.2,4010.1,4010.2,30.393560829999995,"431","2019-03-10 01:15:00",4010.7491137620004,4017.7120295346936,4003.7861979893073,14.093726074362342,0.5228220301470385
1552180800,4010.1,4010.1,4008.2,4008.4,20.368405390000003,"432","2019-03-10 01:20:00",4010.669113762,4017.7010430040573,4003.637184519943,13.424058244805334,0.5067125950288136
1552181100,4008.5,4009.5,4008.5,4009.5,2.70930232,"433","2019-03-10 01:25:00",4010.644113762,4017.6889240232986,4003.5993035007014,12.802223831645257,0.5042256083887312
1552181400,4009.4,4009.5,4008.6,4008.7,1.6341285700000001,"434","2019-03-10 01:30:00",4010.3091137620004,4017.0480065864826,4003.570220937518,12.224806162282327,0.5284245363128777
1552181700,4008.6,4009.6,4008.6,4009.57605501,3.6048297899999997,"435","2019-03-10 01:35:00",4009.9213517505,4015.8422053607824,4004.0004981402176,11.64995391867888,0.41051017328914763
1552182000,4009.5,4009.6,4009.5,4009.6,17.98619903,"436","2019-03-10 01:40:00",4010.1663517505003,4015.587104285288,4004.7455992157124,11.116162549618537,0.343093373322447
1552182300,4009.57605501,4010.1,4009.5,4010.1,85.60551461999998,"437","2019-03-10 01:45:00",4009.901351750501,4014.7620434455657,4005.040660055436,10.403864279605026,0.2995894264805575
1552182600,4010.1,4010.1,4010,4010.1,15.879261939999997,"438","2019-03-10 01:50:00",4009.7313517505013,4014.306126295236,4005.1565772057666,9.742444457449622,0.2565182746579379
1552182900,4010.1,4010.1,4010.1,4010.1,5.618752049999999,"439","2019-03-10 01:55:00",4009.581351750501,4013.893681078805,4005.2690224221974,9.128268908305317,0.3068837357555618
1552183200,4010.1,4010.1,4010,4010.1,2.8933949599999997,"440","2019-03-10 02:00:00",4009.431351750501,4013.4418138605765,4005.4208896404257,8.608942741293422,0.36811221767321417
1552183500,4010.1,4010.1,4010,4010.1,9.005347330000003,"441","2019-03-10 02:05:00",4009.281351750501,4012.940781820464,4005.621921680538,8.12671130049666,0.4988489357476343
1552183800,4010.1,4010.1,4010,4010.1,4.51091514,"442","2019-03-10 02:10:00",4009.1363517505015,4012.403720182058,4005.868983318945,7.678924962613956,0.6634905880319405
1552184100,4010,4014.2,4010,4014.2,26.853699690000006,"443","2019-03-10 02:15:00",4009.4763517505016,4013.3154167025664,4005.637286798437,8.961538973578396,0.6368670214644075
1552184400,4014.1,4015.4,4014.1,4015.2,62.94557289000002,"444","2019-03-10 02:20:00",4009.866351750502,4014.318295398462,4005.414408102542,10.569014364201976,0.5425149780206805
1552184700,4015.2,4015.3,4013.7,4013.7,5.319201489999999,"445","2019-03-10 02:25:00",4010.2013517505015,4014.747457727409,4005.6552457735943,11.804602173490931,0.4290084837601823
1552185000,4011.3,4011.3,4008.1,4008.5,3.3458678499999994,"446","2019-03-10 02:30:00",4010.341351750502,4014.478399682628,4006.2043038183756,11.639257225736056,0.35428315434395513
1552185300,4008.6,4008.6,4008.4,4008.4,4.08196348,"447","2019-03-10 02:35:00",4010.4713517505015,4014.1695350575037,4006.7731684434993,11.485722631392244,0.30103468453028465
1552185600,4008.4,4008.5,4008.4,4008.4,0.87797744,"448","2019-03-10 02:40:00",4010.3563517505013,4014.1604683868113,4006.5522351141913,11.343154793787278,0.3832729812900147
1552185900,4008.4,4008.5,4008.4,4008.4,1.72305488,"449","2019-03-10 02:45:00",4010.1738027505007,4013.9855105418433,4006.362094959158,11.21077037315409,0.44062679052264075
1552186200,4008.5,4008.5,4008.1,4008.2,6.13817382,"450","2019-03-10 02:50:00",4010.0788027505005,4013.986629048708,4006.170976452293,11.221134808994979,0.48042645939002016
1552186500,4008.1,4008.2,4008.1,4008.1,0.36166803999999997,"451","2019-03-10 02:55:00",4009.973802750501,4013.9747027351773,4005.9729027658245,11.230758927990085,0.5099505367249489
1552186800,4008.1,4008.2,4007,4007.2,2.7679805799999997,"452","2019-03-10 03:00:00",4009.913802750501,4014.041299086977,4005.786306414025,11.750083742029828,0.5764558068215369
1552187100,4007.2,4007.2,3998.5,3998.5,4.95049243,"453","2019-03-10 03:05:00",4009.3638027505012,4015.8327252349513,4002.894880266051,14.569477486252827,0.6894987566588022
1552187400,3998.6,3998.6,3997.5,3997.5,16.65405504,"454","2019-03-10 03:10:00",4008.8038027505013,4017.089597488006,4000.5180080129967,17.356135143264016,0.7725916209252045
1552187700,3997.66219445,3997.7,3993.9531538,3994.9,25.913456059999987,"455","2019-03-10 03:15:00",4008.070000000001,4018.319117035141,3997.820882964861,20.461097593832697,0.8107190297983119
1552188000,3994.9,3997.7,3994.9,3997.1,199.16778723999985,"456","2019-03-10 03:20:00",4007.445000000001,4018.7180608088497,3996.1719391911524,23.344277012217905,0.8423133872094303
1552188300,3997.2126148,3997.6,3993.8,3993.8,20.25379479,"457","2019-03-10 03:25:00",4006.630000000001,4019.2890836951187,3993.9709163048833,26.170215631177097,0.8634653424576627
1552188600,3994.9,3995.3,3994,3994.1,4.019554570000001,"458","2019-03-10 03:30:00",4005.830000000001,4019.4932499794163,3992.1667500205854,28.794301491639203,0.8924178628555197
1552188900,3994,3994.1,3994,3994,2.00745089,"459","2019-03-10 03:35:00",4005.0250000000005,4019.462295453097,3990.587704546904,31.230952647782583,0.9031340422891107
1552189200,3994,3994.1,3993.5,3993.5,8.520514920000002,"460","2019-03-10 03:40:00",4004.1950000000006,4019.2646350320774,3989.125364967924,33.571149862684116,0.9190721519300602
1552189500,3993.6,3993.6,3993.5,3993.5,3.5148110099999994,"461","2019-03-10 03:45:00",4003.3650000000002,4018.864712900567,3987.8652870994333,35.74419013366411,0.9257689680168201
1552189800,3993.5,3998,3993.5,3998,3.9358785899999993,"462","2019-03-10 03:50:00",4002.7599999999998,4018.1047580626087,3987.415241937391,35.06651204515471,0.9334612563274619
1552190100,3997.8,3998.5,3997.2,3998.4,2.640191509999999,"463","2019-03-10 03:55:00",4001.97,4016.481802093468,3987.4581979065315,34.19023336954704,0.9261619869236953
1552190400,3998.4,3998.5,3991.4,3991.4,2.9387687099999984,"464","2019-03-10 04:00:00",4000.7799999999997,4014.6460160103757,3986.913983989624,34.782328688754305,0.9065908330029169
1552190700,3992.2,3992.2,3991.4,3991.9,0.30676714000000005,"465","2019-03-10 04:05:00",3999.6899999999996,4012.7245540775275,3986.6554459224717,35.33213148516105,0.8861810162862498
1552191000,3991.9,3992,3991.9,3991.9,1.5059199899999998,"466","2019-03-10 04:10:00",3998.859999999999,4011.656780845196,3986.0632191548025,35.84266265325303,0.8797094453659821
1552191300,3992,3994.73992676,3991.9,3993.4,13.115874329999999,"467","2019-03-10 04:15:00",3998.109999999999,4010.3275120216836,3985.892487978315,34.98609890999781,0.8673810910651805
1552191600,3993.95316239,3993.95316239,3993.3,3993.3,0.54861645,"468","2019-03-10 04:20:00",3997.3549999999996,4008.7759412922046,3985.9340587077945,34.19071829126082,0.8627842031987625
1552191900,3993.39117925,3994,3993.3,3994,3.8320389499999994,"469","2019-03-10 04:25:00",3996.6349999999998,4006.9411680560715,3986.328831943928,33.42927859415664,0.8490960935504841
1552192200,3993.9,3994.06554871,3993.9,3994.06554871,2.12095799,"470","2019-03-10 04:30:00",3995.9282774355,4004.80464177309,3987.05191309791,32.687978708146154,0.7719000455093804
1552192500,3994.06554871,3994.1,3991,3992.2,16.914898049999998,"471","2019-03-10 04:35:00",3995.1332774354996,4002.1626151243163,3988.103939746683,32.8574505899911,0.5204136445481676
1552192800,3992.2,3992.3,3992.2,3992.26723014,3.1809005,"472","2019-03-10 04:40:00",3994.3866389424998,3998.8254900232178,3989.9477878617818,33.01481733741855,0.42749486783683643
1552193100,3992.26723014,3992.3,3992.2,3992.2,2.69914978,"473","2019-03-10 04:45:00",3994.0716389424997,3998.180024154708,3989.9632537302914,33.160943602886896,0.3944030000607866
1552193400,3992.3,3992.3,3992.2,3992.26723872,3.25294568,"474","2019-03-10 04:50:00",3993.8100008784995,3997.67075874066,3989.949243016339,33.29663227796465,0.39274693280293854
1552193700,3992.2939645,3992.3,3992.2,3992.2,2.17562874,"475","2019-03-10 04:55:00",3993.6750008784998,3997.5625903911687,3989.787411365831,33.42262890482255,0.3905702680778407
1552194000,3992.3,3992.3,3992.2,3992.2,3.2729938099999996,"476","2019-03-10 05:00:00",3993.4300008784994,3997.030313912233,3989.829687844766,33.53962577261919,0.37275037623473295
1552194300,3992.2,3992.3,3992.2,3992.2939645,2.86382675,"477","2019-03-10 05:05:00",3993.354699103499,3996.98379105222,3989.725607154778,33.64826572128749,0.3834334277086362
1552194600,3992.2,3994.6,3992.2,3994.6,10.506052799999999,"478","2019-03-10 05:10:00",3993.379699103499,3997.035771935319,3989.723626271679,32.088415055768905,0.38287012580185853
1552194900,3994.6,3994.6,3994.5,3994.6,1.8441442,"479","2019-03-10 05:15:00",3993.4096991034994,3997.095366039989,3989.7240321670097,30.639982294930217,0.3712587410710184
1552195200,3994.6,3994.6,3994.5,3994.5,0.31689819999999996,"480","2019-03-10 05:20:00",3993.4596991034996,3997.175915072107,3989.7434831348924,29.295009017008578,0.37893550063495857
1552195500,3994.5,3994.6,3994.5,3994.5,1.22705551,"481","2019-03-10 05:25:00",3993.5096991034998,3997.253544918158,3989.7658532888418,28.046105258938486,0.35604264775149
1552195800,3994.5,3994.6,3994.5,3994.51513694,2.6530454699999995,"482","2019-03-10 05:30:00",3993.3354559504996,3996.5079249257387,3990.1629869752605,26.886408912159116,0.23317598127494008
1552196100,3994.5,3994.6,3994.5,3994.6,0.7972643199999999,"483","2019-03-10 05:35:00",3993.1454559505,3995.4059984614064,3990.8849134395937,25.809548018721124,0.05166363778886403
1552196400,3994.5,3994.5,3994.1,3994.1,1.1322346300000001,"484","2019-03-10 05:40:00",3993.2804559505007,3995.4275609821825,3991.133350918819,25.090669748566206,0.10005404312886226
1552196700,3994.1,3994.17794362,3994.1,3994.1,2.990102609999999,"485","2019-03-10 05:45:00",3993.3904559505013,3995.467679766231,3991.3132321347716,24.423139926279504,0.14662076408415878
1552197000,3994.1,3995.1,3994.1,3995,37.35179975999996,"486","2019-03-10 05:50:00",3993.5454559505015,3995.6173134267806,3991.4735984742224,22.922206782229086,0.14047354932221312
1552197300,3995,3995.1,3995,3995.0771115,1.49299237,"487","2019-03-10 05:55:00",3993.6293115255016,3995.8040364805097,3991.4545865704936,21.52848314846798,0.11877291525249926
1552197600,3995.0771115,3995.1,3995,3995.1,1.3591578,"488","2019-03-10 06:00:00",3993.719311525502,3995.979383279136,3991.4592397718675,20.234311202832668,0.15513324707973225
1552197900,3995.1,3995.1,3995,3995.1,2.85193138,"489","2019-03-10 06:05:00",3993.774311525502,3996.1112598048517,3991.4373632461525,19.032580110457022,0.17780103022310575
1552198200,3995,3995.1,3995,3995,1.86813551,"490","2019-03-10 06:10:00",3993.821034090002,3996.216048473257,3991.4260197067465,17.916686953251066,0.09939670552520136
1552198500,3995,3995,3995,3995,1.40768314,"491","2019-03-10 06:15:00",3993.961034090002,3996.2870039340023,3991.635064246002,16.880500450131247,-0.04823557509316396
1552198800,3995,3995.0771115,3959.4479162,3969.2,436.1125136599998,"492","2019-03-10 06:20:00",3992.807672583002,4003.8592395365567,3981.756105629447,21.88653028435426,0.8846067409057911
1552199100,3969.2,3985.3339589,3967.3,3974.1,121.50265674999994,"493","2019-03-10 06:25:00",3991.902672583002,4005.6424899627864,3978.162855203218,26.534986558989914,0.9156239102406247
1552199400,3973.6,3981.3,3968.7,3981.2,127.57084469000002,"494","2019-03-10 06:30:00",3991.3493106470023,4005.855881650899,3976.8427396431057,30.85141024258017,0.925768188419939
1552199700,3981.2,3981.3,3981.2,3981.2,8.342134309999999,"495","2019-03-10 06:35:00",3990.799310647002,4005.954757494189,3975.6438637998153,34.85951794877112,0.938472930735172
1552200000,3981.3,3986.9,3981.2,3986.8,14.72835951,"496","2019-03-10 06:40:00",3990.5293106470026,4005.7675021451896,3975.2911191488156,36.51286730178736,0.9395148350225122
1552200300,3986.9,3990.1,3981,3981.1,22.858576069999994,"497","2019-03-10 06:45:00",3989.9696124220027,4005.7210888904006,3974.218135953605,37.06598746921959,0.9479213304298343
1552200600,3981,3981.1,3981,3981,5.068084820000001,"498","2019-03-10 06:50:00",3989.2896124220024,4005.3539238765957,3973.225300967409,37.579599053263806,0.9573028109507171
1552200900,3981,3981.1,3981,3981,6.697900940000001,"499","2019-03-10 06:55:00",3988.609612422002,4004.8674103690137,3972.3518144749905,38.056524095590575,0.9618953337412736
1552201200,3981,3981.1,3970.9,3973.6,45.03448133,"500","2019-03-10 07:00:00",3987.5646124220025,4004.829207810652,3970.300017033353,39.516392020711166,0.9730822670764363
1552201500,3973.7,3978.3,3973.6,3978.3,18.1097265,"501","2019-03-10 07:05:00",3986.7546124220025,4004.1611784942734,3969.3480463497317,40.871983665466,0.9730596773893934
1552201800,3978.3,3981.4,3978.3,3981.3,6.972014979999999,"502","2019-03-10 07:10:00",3986.0938555750026,4003.2737145721203,3968.913996577885,41.18720450073475,0.9623837124030897
1552202100,3980.6,3981.6,3980.4,3981.6,4.289734009999999,"503","2019-03-10 07:15:00",3985.443855575003,4002.2672204034448,3968.6204907465612,41.42016294283454,0.9497216010055147
1552202400,3981.6,3981.6,3978.10547993,3978.8,8.081858350000003,"504","2019-03-10 07:20:00",3984.6788555750027,4001.247714928315,3968.1099962216904,41.89998754700553,0.9420039712059853
1552202700,3978.9,3980.6,3978.7,3978.7,5.605500780000001,"505","2019-03-10 07:25:00",3983.9088555750022,4000.081463608707,3967.7362475412974,42.3455389651643,0.9350965396221694
1552203000,3978.7,3978.8,3978.7,3978.8,0.8110718400000001,"506","2019-03-10 07:30:00",3983.0988555750023,3998.576136820035,3967.6215743299695,42.75926528202602,0.9270134348481119
1552203300,3978.7798494,3978.8,3961.1,3967.4326552,31.97332740000001,"507","2019-03-10 07:35:00",3981.7166327600025,3997.600408096288,3965.832857423717,44.58384266555092,0.9299451091111725
1552203600,3967.4326552,3983.3,3967.4326552,3979.1,150.39920554000003,"508","2019-03-10 07:40:00",3980.9166327600024,3995.589082064655,3966.2441834553497,45.115475973960294,0.9095899297117752
1552203900,3979,3980.1,3975.2,3978.8,7.391723410000002,"509","2019-03-10 07:45:00",3980.1016327600023,3993.265458730927,3966.9378067890775,45.60913547462614,0.8744281748282764
1552204200,3978.7,3981.3,3977.6,3981.3,5.288601450000002,"510","2019-03-10 07:50:00",3979.4166327600024,3990.6995562161637,3968.133709303841,45.7521763044344,0.8231329334871043
1552204500,3981.25253744,3982,3980,3980.4,4.19908622,"511","2019-03-10 07:55:00",3978.6866327600023,3987.450073695845,3969.92319182416,45.696090553071826,0.7185621799214063
1552204800,3980.3,3981.1,3980,3980.7,3.9697918,"512","2019-03-10 08:00:00",3979.261632760002,3986.8962176432815,3971.627047876723,45.64401092680658,0.7205917663075542
1552205100,3980.8,3982.79160195,3980.3,3980.5,5.399332899999998,"513","2019-03-10 08:05:00",3979.581632760002,3986.8518120201297,3972.311453499874,45.100550919581686,0.8151385786525066
1552205400,3981.4,3984.9,3981.1,3984.9,6.1857089699999985,"514","2019-03-10 08:10:00",3979.766632760002,3987.3726691778475,3972.160596342156,44.00128922747308,0.8344698507012617
1552205700,3984.9,3988.2,3984.9,3988.10862701,4.10390026,"515","2019-03-10 08:15:00",3980.112064110502,3988.531171189191,3971.6929570318134,42.125625048038685,0.8647059681139292
1552206000,3988.10862701,3990.01933192,3988.1,3989.7,6.395426839999999,"516","2019-03-10 08:20:00",3980.257064110502,3989.2145899761776,3971.2995382448266,39.94711958563029,0.8700592903980087
1552206300,3989.7,3994.3,3989.4,3994.3,7.6758822,"517","2019-03-10 08:25:00",3980.917064110502,3991.7703387836505,3970.0637894373535,37.19059501273276,0.913107851491868
1552206600,3994.3,3999.6,3993.5,3996.42585043,55.04845608,"518","2019-03-10 08:30:00",3981.6883566320016,3994.4757378128515,3968.9009754511517,35.57691562687758,0.9526303720328457
1552206900,3996.42585043,3996.5,3995.5,3995.5,3.2918631799999996,"519","2019-03-10 08:35:00",3982.4133566320015,3996.536817574658,3968.289895689345,34.078499054297765,0.9658175843030633
1552207200,3995.5,3995.6,3995.5,3995.6,3.34285837,"520","2019-03-10 08:40:00",3983.5133566320014,3998.137809122168,3968.8889041418347,32.68711223690222,0.9723562662477375
1552207500,3995.52669114,3995.6,3995.5,3995.5,3.99529481,"521","2019-03-10 08:45:00",3984.3733566320016,3999.6774840821045,3969.0692291818987,31.395110192177793,0.9762069424262064
1552207800,3995.5,3995.6,3995.5,3995.5,3.10936794,"522","2019-03-10 08:50:00",3985.083356632001,4001.0543068648217,3969.1124063991806,30.195394007790817,0.9761940603924213
1552208100,3995.5,3995.5889771,3988.8,3989.5,8.083259920000001,"523","2019-03-10 08:55:00",3985.478356632001,4001.4759109570255,3969.480802306977,28.611035929418165,0.9770985533489275
1552208400,3989.5,3989.6,3982.2,3982.2,15.57697924,"524","2019-03-10 09:00:00",3985.6483566320007,4001.4292178050355,3969.867495458966,28.277173448479896,0.9670137754821443
1552208700,3982.2,3983,3982.2,3983,26.46449046,"525","2019-03-10 09:05:00",3985.863356632001,4001.3745624508774,3970.3521508131244,27.96715828760865,0.9604171609616328
1552209000,3983,3983,3982.9,3983,36.72192457000002,"526","2019-03-10 09:10:00",3986.0733566320005,4001.3076162731445,3970.8390969908564,27.679287066799635,0.9365856019029263
1552209300,3982.93846111,3988,3982.9,3987.77144228,36.02728323,"527","2019-03-10 09:15:00",3987.090295986001,3999.7009087075594,3974.4796832644424,26.166105137178196,0.8999900639791916
1552209600,3987.77144228,3989.8,3984.84917459,3985.6,4.978422190000002,"528","2019-03-10 09:20:00",3987.415295986001,3999.50993461845,3975.320657353552,24.367442834775083,0.884315343035685
1552209900,3985.7,3987.6,3985.7,3986.9,3.59658327,"529","2019-03-10 09:25:00",3987.8202959860005,3999.2585049653335,3976.3820870066675,22.697256411115045,0.8832689234582202
1552210200,3986.8,3986.8,3986.6,3986.6,1.9477533299999998,"530","2019-03-10 09:30:00",3988.085295986001,3999.1463401123287,3977.024251859673,21.14636901771644,0.8781823499982204
1552210500,3986.6833034,3986.6833034,3986.6,3986.6,1.8667642599999998,"531","2019-03-10 09:35:00",3988.395295986001,3998.9115102819965,3977.879081690006,19.70625929527488,0.8634601985177726
1552210800,3986.6,3986.7,3986.6,3986.6,6.4453480700000005,"532","2019-03-10 09:40:00",3988.6902959860017,3998.6423693675806,3978.738222604423,18.364361282998125,0.8631767369128872
1552211100,3986.6,3986.64749317,3986.6,3986.6,0.19765275000000002,"533","2019-03-10 09:45:00",3988.995295986002,3998.2758855355128,3979.7147064364913,17.118313128741132,0.8591515549499982
1552211400,3986.64749317,3986.7,3975.5,3977,81.97740679000005,"534","2019-03-10 09:50:00",3988.6002959860025,3999.1325501465444,3978.0680418254606,18.312090230410664,0.8723480216355879
1552211700,3976.7,3979.9,3976.7,3979.9,6.242823119999998,"535","2019-03-10 09:55:00",3988.1898646355016,3999.385633680135,3976.9940955908683,19.4205975391038,0.8894057935033095
1552212000,3980.2,3982.9,3978.4,3982.2,8.783832509999996,"536","2019-03-10 10:00:00",3987.8148646355016,3999.28231153563,3976.3474177353733,19.548475769457514,0.8868633166077095
1552212300,3982.1,3982.2,3979.6,3980.7,4.24938297,"537","2019-03-10 10:05:00",3987.1348646355013,3998.59634804841,3975.6733812225925,19.667219840500252,0.8902243694553633
1552212600,3980.6,3983,3979.7,3983,2.6602260299999987,"538","2019-03-10 10:10:00",3986.4635721140016,3997.220802479238,3975.706341748765,19.532135980728214,0.8762076956789716
1552212900,3983.05085602,3986,3983,3984.7,3.2796788799999987,"539","2019-03-10 10:15:00",3985.9235721140017,3995.865515418167,3975.9816288098364,18.542820728128223,0.8267133913307831
1552213200,3983.8,3986.5,3983.8,3986.1,3.75576277,"540","2019-03-10 10:20:00",3985.4485721140018,3994.3490951714653,3976.5480490565383,17.487555937310752,0.7562007539069523
1552213500,3986.2,3986.5,3985.5,3985.5,2.79581881,"541","2019-03-10 10:25:00",3984.9485721140018,3992.5652379956355,3977.331906232368,16.507667202980247,0.6992885784769306
1552213800,3985.6,3985.6,3985.5,3985.6,3.5425775300000004,"542","2019-03-10 10:30:00",3984.453572114002,3990.3571172119814,3978.5500270160223,15.59777052110192,0.6568581356949363
1552214100,3985.52353549,3985.6,3981.25253744,3981.8,2.67194217,"543","2019-03-10 10:35:00",3984.068572114002,3989.5979434014994,3978.539200826505,15.860111744627917,0.7675688253843894
1552214400,3981.8,3981.9,3981.8,3981.81450344,2.19153278,"544","2019-03-10 10:40:00",3984.049297286002,3989.607202784245,3978.491391787759,16.103714309330627,0.7649721527070624
1552214700,3981.81450344,3981.9,3981.8,3981.8,8.826978149999999,"545","2019-03-10 10:45:00",3983.989297286002,3989.6166924404833,3978.3619021315208,16.32991669084029,0.7745731003245621
1552215000,3981.9,3981.9,3981.8,3981.9,0.4466606700000001,"546","2019-03-10 10:50:00",3983.9342972860018,3989.620488192973,3978.2481063790306,16.539961759384976,0.7890516200370224
1552215300,3981.9,3981.9,3981.8,3981.9,1.9875287199999998,"547","2019-03-10 10:55:00",3983.640725172001,3989.106158863358,3978.1752914806443,16.7350036087479,0.7512254864095258
1552215600,3981.814512,3981.9,3981.8,3981.9,2.3586597799999995,"548","2019-03-10 11:00:00",3983.4557251720007,3988.893770656288,3978.0176796877136,16.916113897442038,0.7355610595143337
1552215900,3981.6,3985.07396442,3981.6,3985.07396442,6.486677689999999,"549","2019-03-10 11:05:00",3983.3644233930004,3988.626564446258,3978.102282339743,15.73746962494455,0.7150589635730579
1552216200,3986.08551862,3986.2,3986,3986.2,2.20571781,"550","2019-03-10 11:10:00",3983.344423393,3988.5600572190324,3978.1287895669675,14.99225985664939,0.7157995271070168
1552216500,3986.19791353,3993.16639801,3986.1,3991.25568452,38.67167067,"551","2019-03-10 11:15:00",3983.5772076189996,3989.691448122845,3977.4629671151542,16.16103617729834,0.7705901151501141
1552216800,3991.14328961,3996.2,3991.14328961,3994.1,31.77065186,"552","2019-03-10 11:20:00",3983.9522076189996,3991.511295796939,3976.39311944106,17.806609259094245,0.799926907217221
